frame_num,action_label,hand_state,obj_state
91,move hand,unoccupied,N/A
92,move hand,unoccupied,N/A
93,move hand,unoccupied,N/A
94,move hand,unoccupied,N/A
95,move hand,unoccupied,N/A
96,move hand,unoccupied,N/A
97,move hand,unoccupied,N/A
98,move hand,unoccupied,N/A
99,move hand,unoccupied,N/A
100,move hand,unoccupied,N/A
101,move hand,unoccupied,N/A
102,move hand,unoccupied,N/A
103,move hand,unoccupied,N/A
104,move hand,unoccupied,N/A
105,move hand,unoccupied,N/A
106,move hand,unoccupied,N/A
107,move hand,unoccupied,N/A
108,move hand,unoccupied,N/A
109,move hand,unoccupied,N/A
110,move hand,unoccupied,N/A
111,move hand,unoccupied,N/A
112,move hand,unoccupied,N/A
113,move hand,unoccupied,N/A
114,move hand,unoccupied,N/A
115,move hand,unoccupied,N/A
116,move hand,unoccupied,N/A
117,move hand,unoccupied,N/A
118,move hand,unoccupied,N/A
119,move hand,unoccupied,N/A
120,move hand,unoccupied,N/A
121,move hand,unoccupied,N/A
122,move hand,unoccupied,N/A
123,move hand,unoccupied,N/A
124,move hand,unoccupied,N/A
125,move hand,unoccupied,N/A
126,move hand,unoccupied,N/A
127,move hand,unoccupied,N/A
128,move hand,unoccupied,N/A
129,move hand,unoccupied,N/A
130,move hand,unoccupied,N/A
131,move hand,unoccupied,N/A
132,move hand,unoccupied,N/A
133,move hand,unoccupied,N/A
134,move hand,unoccupied,N/A
135,move laptop,unoccupied,0
136,move laptop,unoccupied,0
137,move laptop,unoccupied,0
138,move laptop,unoccupied,0
139,move laptop,unoccupied,0
140,move laptop,unoccupied,0
141,move laptop,unoccupied,0
142,move laptop,unoccupied,0
143,move laptop,unoccupied,0
144,move laptop,unoccupied,0
145,move laptop,unoccupied,0
146,move laptop,unoccupied,0
147,move laptop,unoccupied,0
148,move laptop,unoccupied,0
149,move laptop,unoccupied,0
150,move laptop,unoccupied,0
151,move laptop,unoccupied,0
152,move laptop,unoccupied,0
153,move laptop,unoccupied,0
154,move laptop,unoccupied,0
155,move laptop,unoccupied,0
156,move laptop,unoccupied,0
157,move laptop,unoccupied,0
158,move laptop,unoccupied,0
159,move laptop,unoccupied,0
160,move laptop,unoccupied,0
161,move laptop,unoccupied,0
162,move laptop,unoccupied,0
163,move laptop,unoccupied,0
164,move laptop,unoccupied,0
165,move laptop,unoccupied,0
166,move laptop,unoccupied,0
167,move laptop,unoccupied,0
168,move laptop,unoccupied,0
169,move laptop,unoccupied,0
170,move laptop,unoccupied,0
171,move laptop,unoccupied,0
172,move laptop,unoccupied,0
173,move laptop,unoccupied,0
174,move laptop,unoccupied,0
175,move laptop,unoccupied,0
176,move laptop,unoccupied,0
177,move laptop,unoccupied,0
178,move laptop,unoccupied,0
179,move laptop,unoccupied,0
180,move laptop,unoccupied,0
181,move laptop,unoccupied,0
182,move laptop,unoccupied,0
183,move laptop,unoccupied,0
184,move laptop,unoccupied,0
185,move laptop,unoccupied,0
186,move laptop,unoccupied,0
187,move laptop,unoccupied,0
188,move laptop,unoccupied,0
189,move laptop,unoccupied,0
190,move laptop,unoccupied,0
191,move laptop,unoccupied,0
192,move laptop,unoccupied,0
193,move laptop,unoccupied,0
194,move laptop,unoccupied,0
195,move laptop,unoccupied,0
196,move laptop,unoccupied,0
197,move laptop,unoccupied,0
198,move laptop,unoccupied,0
199,move laptop,unoccupied,0
200,move laptop,unoccupied,0
201,move laptop,unoccupied,0
202,move laptop,unoccupied,0
203,move laptop,unoccupied,0
204,move laptop,unoccupied,0
205,move laptop,unoccupied,0
206,move laptop,unoccupied,0
207,move laptop,unoccupied,0
208,move laptop,unoccupied,0
209,move laptop,unoccupied,0
210,move laptop,unoccupied,0
211,move laptop,unoccupied,0
212,move laptop,unoccupied,0
213,move laptop,unoccupied,0
214,move laptop,unoccupied,0
215,move laptop,unoccupied,0
216,move laptop,unoccupied,0
217,move laptop,unoccupied,0
218,move laptop,unoccupied,0
219,move laptop,unoccupied,0
220,move laptop,unoccupied,0
221,move laptop,unoccupied,0
222,move laptop,unoccupied,0
223,move laptop,unoccupied,0
224,move laptop,unoccupied,0
225,move laptop,unoccupied,0
226,move laptop,unoccupied,0
227,move laptop,unoccupied,0
228,move laptop,unoccupied,0
229,move laptop,unoccupied,0
230,move laptop,unoccupied,0
231,move laptop,unoccupied,0
232,move laptop,unoccupied,0
233,move laptop,unoccupied,0
234,move laptop,unoccupied,0
235,move laptop,unoccupied,0
236,move laptop,unoccupied,0
237,move laptop,unoccupied,0
238,move laptop,unoccupied,0
239,move laptop,unoccupied,0
240,move laptop,unoccupied,0
241,move laptop,unoccupied,0
242,move laptop,unoccupied,0
243,move laptop,unoccupied,0
244,move laptop,unoccupied,0
245,move laptop,unoccupied,0
246,move laptop,unoccupied,0
247,move laptop,unoccupied,0
248,move laptop,unoccupied,0
249,move laptop,unoccupied,0
250,move laptop,unoccupied,0
251,move laptop,unoccupied,0
252,move laptop,unoccupied,0
253,move laptop,unoccupied,0
254,move laptop,unoccupied,0
255,move laptop,unoccupied,0
256,move laptop,unoccupied,0
257,move laptop,unoccupied,0
258,move laptop,unoccupied,0
259,move laptop,unoccupied,0
260,move laptop,unoccupied,0
261,move laptop,unoccupied,0
262,move laptop,unoccupied,0
263,move laptop,unoccupied,0
264,move laptop,unoccupied,0
265,move laptop,unoccupied,0
266,move laptop,unoccupied,0
267,move laptop,unoccupied,0
268,move laptop,unoccupied,0
269,move laptop,unoccupied,0
270,move laptop,unoccupied,0
271,move laptop,unoccupied,0
272,move laptop,unoccupied,0
273,move laptop,unoccupied,0
274,move laptop,unoccupied,0
275,move laptop,unoccupied,0
276,move laptop,unoccupied,0
277,move laptop,unoccupied,0
278,move laptop,unoccupied,0
279,move laptop,unoccupied,0
280,move laptop,unoccupied,0
281,move laptop,unoccupied,0
282,move laptop,unoccupied,0
283,move laptop,unoccupied,0
284,move laptop,unoccupied,0
285,move laptop,unoccupied,0
286,move laptop,unoccupied,0
287,move laptop,unoccupied,0
288,move laptop,unoccupied,0
289,move laptop,unoccupied,0
290,open laptop,unoccupied,0
291,open laptop,unoccupied,0
292,open laptop,unoccupied,0
293,open laptop,unoccupied,0
294,open laptop,unoccupied,0
295,open laptop,unoccupied,0
296,open laptop,unoccupied,0
297,open laptop,unoccupied,0
298,open laptop,unoccupied,0
299,open laptop,unoccupied,0
300,open laptop,unoccupied,0
301,open laptop,unoccupied,0
302,open laptop,unoccupied,0
303,open laptop,unoccupied,0
304,open laptop,unoccupied,0
305,open laptop,unoccupied,0
306,open laptop,unoccupied,0
307,open laptop,unoccupied,0
308,open laptop,unoccupied,0
309,open laptop,unoccupied,0
310,open laptop,unoccupied,0
311,open laptop,unoccupied,0
312,open laptop,unoccupied,0
313,open laptop,unoccupied,0
314,open laptop,unoccupied,0
315,open laptop,unoccupied,0
316,open laptop,unoccupied,0
317,open laptop,unoccupied,0
318,open laptop,unoccupied,0
319,open laptop,unoccupied,0
320,open laptop,unoccupied,0
321,open laptop,unoccupied,0
322,open laptop,unoccupied,0
323,open laptop,unoccupied,0
324,open laptop,unoccupied,0
325,open laptop,unoccupied,0
326,open laptop,unoccupied,0
327,open laptop,unoccupied,0
328,open laptop,unoccupied,0
329,open laptop,unoccupied,0
330,open laptop,unoccupied,0
331,open laptop,unoccupied,0
332,open laptop,unoccupied,0
333,open laptop,unoccupied,0
334,open laptop,unoccupied,0
335,open laptop,unoccupied,0
336,open laptop,unoccupied,0
337,open laptop,unoccupied,0
338,open laptop,unoccupied,0
339,open laptop,unoccupied,0
340,open laptop,unoccupied,0
341,open laptop,unoccupied,0
342,open laptop,unoccupied,0
343,open laptop,unoccupied,0
344,open laptop,unoccupied,0
345,open laptop,unoccupied,0
346,open laptop,unoccupied,0
347,open laptop,unoccupied,0
348,open laptop,unoccupied,0
349,open laptop,unoccupied,0
350,open laptop,unoccupied,0
351,open laptop,unoccupied,0
352,open laptop,unoccupied,0
353,open laptop,unoccupied,0
354,open laptop,unoccupied,0
355,open laptop,unoccupied,0
356,open laptop,unoccupied,0
357,open laptop,unoccupied,0
358,open laptop,unoccupied,0
359,open laptop,unoccupied,0
360,open laptop,unoccupied,0
361,open laptop,unoccupied,0
362,open laptop,unoccupied,0
363,open laptop,unoccupied,0
364,open laptop,unoccupied,0
365,open laptop,unoccupied,0
366,open laptop,unoccupied,0
367,open laptop,unoccupied,0
368,open laptop,unoccupied,0
369,open laptop,unoccupied,0
370,open laptop,unoccupied,0
371,open laptop,unoccupied,0
372,open laptop,unoccupied,0
373,open laptop,unoccupied,0
374,open laptop,unoccupied,0
375,open laptop,unoccupied,1
376,open laptop,unoccupied,1
377,open laptop,unoccupied,1
378,open laptop,unoccupied,1
379,open laptop,unoccupied,1
380,open laptop,unoccupied,1
381,open laptop,unoccupied,1
382,open laptop,unoccupied,1
383,open laptop,unoccupied,1
384,open laptop,unoccupied,1
385,open laptop,unoccupied,1
386,open laptop,unoccupied,1
387,open laptop,unoccupied,1
388,open laptop,unoccupied,1
389,open laptop,unoccupied,1
390,open laptop,unoccupied,1
391,open laptop,unoccupied,1
392,open laptop,unoccupied,1
393,open laptop,unoccupied,1
394,open laptop,unoccupied,1
395,open laptop,unoccupied,1
396,open laptop,unoccupied,1
397,open laptop,unoccupied,1
398,open laptop,unoccupied,1
399,open laptop,unoccupied,1
400,open laptop,unoccupied,1
401,open laptop,unoccupied,1
402,open laptop,unoccupied,1
403,open laptop,unoccupied,1
404,open laptop,unoccupied,1
405,open laptop,unoccupied,1
406,open laptop,unoccupied,1
407,open laptop,unoccupied,1
408,open laptop,unoccupied,1
409,open laptop,unoccupied,1
410,open laptop,unoccupied,1
411,open laptop,unoccupied,1
412,open laptop,unoccupied,1
413,open laptop,unoccupied,1
414,open laptop,unoccupied,1
415,open laptop,unoccupied,1
416,open laptop,unoccupied,1
417,open laptop,unoccupied,1
418,open laptop,unoccupied,1
419,open laptop,unoccupied,1
420,open laptop,unoccupied,1
421,open laptop,unoccupied,1
422,open laptop,unoccupied,1
423,open laptop,unoccupied,1
424,open laptop,unoccupied,1
425,move hand,unoccupied,N/A
426,move hand,unoccupied,N/A
427,move hand,unoccupied,N/A
428,move hand,unoccupied,N/A
429,move hand,unoccupied,N/A
430,move hand,unoccupied,N/A
431,move hand,unoccupied,N/A
432,move hand,unoccupied,N/A
433,move hand,unoccupied,N/A
434,move hand,unoccupied,N/A
435,move hand,unoccupied,N/A
436,move hand,unoccupied,N/A
437,move hand,unoccupied,N/A
438,move hand,unoccupied,N/A
439,move hand,unoccupied,N/A
440,move hand,unoccupied,N/A
441,move hand,unoccupied,N/A
442,move hand,unoccupied,N/A
443,move hand,unoccupied,N/A
444,move hand,unoccupied,N/A
445,move hand,unoccupied,N/A
446,move hand,unoccupied,N/A
447,move hand,unoccupied,N/A
448,move hand,unoccupied,N/A
449,move hand,unoccupied,N/A
450,move hand,unoccupied,N/A
451,move hand,unoccupied,N/A
452,move hand,unoccupied,N/A
453,move hand,unoccupied,N/A
454,move hand,unoccupied,N/A
455,move hand,unoccupied,N/A
456,move hand,unoccupied,N/A
457,move hand,unoccupied,N/A
458,move hand,unoccupied,N/A
459,move hand,unoccupied,N/A
460,move hand,unoccupied,N/A
461,move hand,unoccupied,N/A
462,move hand,unoccupied,N/A
463,move hand,unoccupied,N/A
464,move hand,unoccupied,N/A
465,move hand,unoccupied,N/A
466,move hand,unoccupied,N/A
467,move hand,unoccupied,N/A
468,move hand,unoccupied,N/A
469,move hand,unoccupied,N/A
470,move hand,unoccupied,N/A
471,move hand,unoccupied,N/A
472,move hand,unoccupied,N/A
473,move hand,unoccupied,N/A
474,move hand,unoccupied,N/A
475,move hand,unoccupied,N/A
476,move hand,unoccupied,N/A
477,move hand,unoccupied,N/A
478,move hand,unoccupied,N/A
479,move hand,unoccupied,N/A
480,idle,unoccupied,N/A
481,idle,unoccupied,N/A
482,idle,unoccupied,N/A
483,idle,unoccupied,N/A
484,idle,unoccupied,N/A
485,idle,unoccupied,N/A
486,idle,unoccupied,N/A
487,idle,unoccupied,N/A
488,idle,unoccupied,N/A
489,idle,unoccupied,N/A
490,idle,unoccupied,N/A
491,idle,unoccupied,N/A
492,idle,unoccupied,N/A
493,idle,unoccupied,N/A
494,idle,unoccupied,N/A
495,idle,unoccupied,N/A
496,idle,unoccupied,N/A
497,idle,unoccupied,N/A
498,idle,unoccupied,N/A
499,idle,unoccupied,N/A
500,idle,unoccupied,N/A
501,idle,unoccupied,N/A
502,idle,unoccupied,N/A
503,idle,unoccupied,N/A
504,idle,unoccupied,N/A
505,idle,unoccupied,N/A
506,idle,unoccupied,N/A
507,idle,unoccupied,N/A
508,idle,unoccupied,N/A
509,idle,unoccupied,N/A
510,idle,unoccupied,N/A
511,idle,unoccupied,N/A
512,idle,unoccupied,N/A
513,idle,unoccupied,N/A
514,idle,unoccupied,N/A
515,idle,unoccupied,N/A
516,idle,unoccupied,N/A
517,idle,unoccupied,N/A
518,idle,unoccupied,N/A
519,idle,unoccupied,N/A
520,idle,unoccupied,N/A
521,idle,unoccupied,N/A
522,idle,unoccupied,N/A
523,idle,unoccupied,N/A
524,idle,unoccupied,N/A
525,idle,unoccupied,N/A
526,idle,unoccupied,N/A
527,idle,unoccupied,N/A
528,idle,unoccupied,N/A
529,idle,unoccupied,N/A
530,idle,unoccupied,N/A
531,idle,unoccupied,N/A
532,idle,unoccupied,N/A
533,idle,unoccupied,N/A
534,idle,unoccupied,N/A
535,idle,unoccupied,N/A
536,idle,unoccupied,N/A
537,idle,unoccupied,N/A
538,idle,unoccupied,N/A
539,idle,unoccupied,N/A
540,idle,unoccupied,N/A
541,idle,unoccupied,N/A
542,idle,unoccupied,N/A
543,idle,unoccupied,N/A
544,idle,unoccupied,N/A
545,idle,unoccupied,N/A
546,idle,unoccupied,N/A
547,idle,unoccupied,N/A
548,idle,unoccupied,N/A
549,idle,unoccupied,N/A
550,idle,unoccupied,N/A
551,idle,unoccupied,N/A
552,idle,unoccupied,N/A
553,idle,unoccupied,N/A
554,idle,unoccupied,N/A
555,idle,unoccupied,N/A
556,idle,unoccupied,N/A
557,idle,unoccupied,N/A
558,idle,unoccupied,N/A
559,idle,unoccupied,N/A
560,idle,unoccupied,N/A
561,idle,unoccupied,N/A
562,idle,unoccupied,N/A
563,idle,unoccupied,N/A
564,idle,unoccupied,N/A
565,idle,unoccupied,N/A
566,idle,unoccupied,N/A
567,idle,unoccupied,N/A
568,idle,unoccupied,N/A
569,idle,unoccupied,N/A
570,idle,unoccupied,N/A
571,idle,unoccupied,N/A
572,idle,unoccupied,N/A
573,idle,unoccupied,N/A
574,idle,unoccupied,N/A
575,idle,unoccupied,N/A
576,idle,unoccupied,N/A
577,idle,unoccupied,N/A
578,idle,unoccupied,N/A
579,idle,unoccupied,N/A
580,idle,unoccupied,N/A
581,idle,unoccupied,N/A
582,idle,unoccupied,N/A
583,idle,unoccupied,N/A
584,idle,unoccupied,N/A
585,idle,unoccupied,N/A
586,idle,unoccupied,N/A
587,idle,unoccupied,N/A
588,idle,unoccupied,N/A
589,idle,unoccupied,N/A
590,idle,unoccupied,N/A
591,idle,unoccupied,N/A
592,idle,unoccupied,N/A
593,idle,unoccupied,N/A
594,idle,unoccupied,N/A
595,idle,unoccupied,N/A
596,idle,unoccupied,N/A
597,idle,unoccupied,N/A
598,idle,unoccupied,N/A
599,idle,unoccupied,N/A
600,idle,unoccupied,N/A
601,idle,unoccupied,N/A
602,idle,unoccupied,N/A
603,idle,unoccupied,N/A
604,idle,unoccupied,N/A
605,idle,unoccupied,N/A
606,idle,unoccupied,N/A
607,idle,unoccupied,N/A
608,idle,unoccupied,N/A
609,idle,unoccupied,N/A
610,idle,unoccupied,N/A
611,idle,unoccupied,N/A
612,idle,unoccupied,N/A
613,idle,unoccupied,N/A
614,idle,unoccupied,N/A
615,idle,unoccupied,N/A
616,idle,unoccupied,N/A
617,idle,unoccupied,N/A
618,idle,unoccupied,N/A
619,idle,unoccupied,N/A
620,idle,unoccupied,N/A
621,idle,unoccupied,N/A
622,idle,unoccupied,N/A
623,idle,unoccupied,N/A
624,idle,unoccupied,N/A
625,idle,unoccupied,N/A
626,idle,unoccupied,N/A
627,idle,unoccupied,N/A
628,idle,unoccupied,N/A
629,idle,unoccupied,N/A
630,idle,unoccupied,N/A
631,idle,unoccupied,N/A
632,idle,unoccupied,N/A
633,idle,unoccupied,N/A
634,idle,unoccupied,N/A
635,idle,unoccupied,N/A
636,idle,unoccupied,N/A
637,idle,unoccupied,N/A
638,idle,unoccupied,N/A
639,idle,unoccupied,N/A
640,idle,unoccupied,N/A
641,idle,unoccupied,N/A
642,idle,unoccupied,N/A
643,idle,unoccupied,N/A
644,idle,unoccupied,N/A
645,idle,unoccupied,N/A
646,idle,unoccupied,N/A
647,idle,unoccupied,N/A
648,idle,unoccupied,N/A
649,idle,unoccupied,N/A
650,idle,unoccupied,N/A
651,idle,unoccupied,N/A
652,idle,unoccupied,N/A
653,idle,unoccupied,N/A
654,idle,unoccupied,N/A
655,idle,unoccupied,N/A
656,idle,unoccupied,N/A
657,idle,unoccupied,N/A
658,idle,unoccupied,N/A
659,idle,unoccupied,N/A
660,idle,unoccupied,N/A
661,idle,unoccupied,N/A
662,idle,unoccupied,N/A
663,idle,unoccupied,N/A
664,idle,unoccupied,N/A
665,idle,unoccupied,N/A
666,idle,unoccupied,N/A
667,idle,unoccupied,N/A
668,idle,unoccupied,N/A
669,idle,unoccupied,N/A
670,idle,unoccupied,N/A
671,idle,unoccupied,N/A
672,idle,unoccupied,N/A
673,idle,unoccupied,N/A
674,idle,unoccupied,N/A
675,idle,unoccupied,N/A
676,idle,unoccupied,N/A
677,idle,unoccupied,N/A
678,idle,unoccupied,N/A
679,idle,unoccupied,N/A
680,idle,unoccupied,N/A
681,idle,unoccupied,N/A
682,idle,unoccupied,N/A
683,idle,unoccupied,N/A
684,idle,unoccupied,N/A
685,idle,unoccupied,N/A
686,idle,unoccupied,N/A
687,idle,unoccupied,N/A
688,idle,unoccupied,N/A
689,idle,unoccupied,N/A
690,idle,unoccupied,N/A
691,idle,unoccupied,N/A
692,idle,unoccupied,N/A
693,idle,unoccupied,N/A
694,idle,unoccupied,N/A
695,idle,unoccupied,N/A
696,idle,unoccupied,N/A
697,idle,unoccupied,N/A
698,idle,unoccupied,N/A
699,idle,unoccupied,N/A
700,idle,unoccupied,N/A
701,idle,unoccupied,N/A
702,idle,unoccupied,N/A
703,idle,unoccupied,N/A
704,idle,unoccupied,N/A
705,idle,unoccupied,N/A
706,idle,unoccupied,N/A
707,idle,unoccupied,N/A
708,idle,unoccupied,N/A
709,idle,unoccupied,N/A
710,idle,unoccupied,N/A
711,idle,unoccupied,N/A
712,idle,unoccupied,N/A
713,idle,unoccupied,N/A
714,idle,unoccupied,N/A
715,idle,unoccupied,N/A
716,idle,unoccupied,N/A
717,idle,unoccupied,N/A
718,idle,unoccupied,N/A
719,idle,unoccupied,N/A
720,idle,unoccupied,N/A
721,idle,unoccupied,N/A
722,idle,unoccupied,N/A
723,idle,unoccupied,N/A
724,idle,unoccupied,N/A
725,idle,unoccupied,N/A
726,idle,unoccupied,N/A
727,idle,unoccupied,N/A
728,idle,unoccupied,N/A
729,idle,unoccupied,N/A
730,idle,unoccupied,N/A
731,idle,unoccupied,N/A
732,idle,unoccupied,N/A
733,idle,unoccupied,N/A
734,idle,unoccupied,N/A
735,idle,unoccupied,N/A
736,idle,unoccupied,N/A
737,idle,unoccupied,N/A
738,idle,unoccupied,N/A
739,idle,unoccupied,N/A
740,idle,unoccupied,N/A
741,idle,unoccupied,N/A
742,idle,unoccupied,N/A
743,idle,unoccupied,N/A
744,idle,unoccupied,N/A
745,idle,unoccupied,N/A
746,idle,unoccupied,N/A
747,idle,unoccupied,N/A
748,idle,unoccupied,N/A
749,idle,unoccupied,N/A
750,idle,unoccupied,N/A
751,idle,unoccupied,N/A
752,idle,unoccupied,N/A
753,idle,unoccupied,N/A
754,idle,unoccupied,N/A
755,idle,unoccupied,N/A
756,idle,unoccupied,N/A
757,idle,unoccupied,N/A
758,idle,unoccupied,N/A
759,idle,unoccupied,N/A
760,idle,unoccupied,N/A
761,idle,unoccupied,N/A
762,idle,unoccupied,N/A
763,idle,unoccupied,N/A
764,idle,unoccupied,N/A
765,idle,unoccupied,N/A
766,idle,unoccupied,N/A
767,idle,unoccupied,N/A
768,idle,unoccupied,N/A
769,idle,unoccupied,N/A
770,idle,unoccupied,N/A
771,idle,unoccupied,N/A
772,idle,unoccupied,N/A
773,idle,unoccupied,N/A
774,idle,unoccupied,N/A
775,idle,unoccupied,N/A
776,idle,unoccupied,N/A
777,idle,unoccupied,N/A
778,idle,unoccupied,N/A
779,idle,unoccupied,N/A
780,idle,unoccupied,N/A
781,idle,unoccupied,N/A
782,idle,unoccupied,N/A
783,idle,unoccupied,N/A
784,idle,unoccupied,N/A
785,idle,unoccupied,N/A
786,idle,unoccupied,N/A
787,idle,unoccupied,N/A
788,idle,unoccupied,N/A
789,idle,unoccupied,N/A
790,idle,unoccupied,N/A
791,idle,unoccupied,N/A
792,idle,unoccupied,N/A
793,idle,unoccupied,N/A
794,idle,unoccupied,N/A
795,idle,unoccupied,N/A
796,idle,unoccupied,N/A
797,idle,unoccupied,N/A
798,idle,unoccupied,N/A
799,idle,unoccupied,N/A
800,idle,unoccupied,N/A
801,idle,unoccupied,N/A
802,idle,unoccupied,N/A
803,idle,unoccupied,N/A
804,idle,unoccupied,N/A
805,idle,unoccupied,N/A
806,idle,unoccupied,N/A
807,idle,unoccupied,N/A
808,idle,unoccupied,N/A
809,idle,unoccupied,N/A
810,idle,unoccupied,N/A
811,idle,unoccupied,N/A
812,idle,unoccupied,N/A
813,idle,unoccupied,N/A
814,idle,unoccupied,N/A
815,idle,unoccupied,N/A
816,idle,unoccupied,N/A
817,idle,unoccupied,N/A
818,idle,unoccupied,N/A
819,idle,unoccupied,N/A
820,idle,unoccupied,N/A
821,idle,unoccupied,N/A
822,idle,unoccupied,N/A
823,idle,unoccupied,N/A
824,idle,unoccupied,N/A
825,idle,unoccupied,N/A
826,idle,unoccupied,N/A
827,idle,unoccupied,N/A
828,idle,unoccupied,N/A
829,idle,unoccupied,N/A
830,idle,unoccupied,N/A
831,idle,unoccupied,N/A
832,idle,unoccupied,N/A
833,idle,unoccupied,N/A
834,idle,unoccupied,N/A
835,idle,unoccupied,N/A
836,idle,unoccupied,N/A
837,idle,unoccupied,N/A
838,idle,unoccupied,N/A
839,idle,unoccupied,N/A
840,idle,unoccupied,N/A
841,idle,unoccupied,N/A
842,idle,unoccupied,N/A
843,idle,unoccupied,N/A
844,idle,unoccupied,N/A
845,idle,unoccupied,N/A
846,idle,unoccupied,N/A
847,idle,unoccupied,N/A
848,idle,unoccupied,N/A
849,idle,unoccupied,N/A
850,idle,unoccupied,N/A
851,idle,unoccupied,N/A
852,idle,unoccupied,N/A
853,idle,unoccupied,N/A
854,idle,unoccupied,N/A
855,idle,unoccupied,N/A
856,idle,unoccupied,N/A
857,idle,unoccupied,N/A
858,idle,unoccupied,N/A
859,idle,unoccupied,N/A
860,idle,unoccupied,N/A
861,idle,unoccupied,N/A
862,idle,unoccupied,N/A
863,idle,unoccupied,N/A
864,idle,unoccupied,N/A
865,idle,unoccupied,N/A
866,idle,unoccupied,N/A
867,idle,unoccupied,N/A
868,idle,unoccupied,N/A
869,idle,unoccupied,N/A
870,idle,unoccupied,N/A
871,idle,unoccupied,N/A
872,idle,unoccupied,N/A
873,idle,unoccupied,N/A
874,idle,unoccupied,N/A
875,idle,unoccupied,N/A
876,idle,unoccupied,N/A
877,idle,unoccupied,N/A
878,idle,unoccupied,N/A
879,idle,unoccupied,N/A
880,idle,unoccupied,N/A
881,idle,unoccupied,N/A
882,idle,unoccupied,N/A
883,idle,unoccupied,N/A
884,idle,unoccupied,N/A
885,idle,unoccupied,N/A
886,idle,unoccupied,N/A
887,idle,unoccupied,N/A
888,idle,unoccupied,N/A
889,idle,unoccupied,N/A
890,idle,unoccupied,N/A
891,idle,unoccupied,N/A
892,idle,unoccupied,N/A
893,idle,unoccupied,N/A
894,idle,unoccupied,N/A
895,idle,unoccupied,N/A
896,idle,unoccupied,N/A
897,idle,unoccupied,N/A
898,idle,unoccupied,N/A
899,idle,unoccupied,N/A
900,idle,unoccupied,N/A
901,idle,unoccupied,N/A
902,idle,unoccupied,N/A
903,idle,unoccupied,N/A
904,idle,unoccupied,N/A
905,idle,unoccupied,N/A
906,idle,unoccupied,N/A
907,idle,unoccupied,N/A
908,idle,unoccupied,N/A
909,idle,unoccupied,N/A
910,idle,unoccupied,N/A
911,idle,unoccupied,N/A
912,idle,unoccupied,N/A
913,idle,unoccupied,N/A
914,idle,unoccupied,N/A
915,idle,unoccupied,N/A
916,idle,unoccupied,N/A
917,idle,unoccupied,N/A
918,idle,unoccupied,N/A
919,idle,unoccupied,N/A
920,idle,unoccupied,N/A
921,idle,unoccupied,N/A
922,idle,unoccupied,N/A
