frame_num,action_label,hand_state,obj_state
144,move hand,unoccupied,N/A
145,move hand,unoccupied,N/A
146,move hand,unoccupied,N/A
147,move hand,unoccupied,N/A
148,move hand,unoccupied,N/A
149,move hand,unoccupied,N/A
150,move hand,unoccupied,N/A
151,move hand,unoccupied,N/A
152,move hand,unoccupied,N/A
153,move hand,unoccupied,N/A
154,move hand,unoccupied,N/A
155,move hand,unoccupied,N/A
156,move hand,unoccupied,N/A
157,move hand,unoccupied,N/A
158,move hand,unoccupied,N/A
159,move hand,unoccupied,N/A
160,move hand,unoccupied,N/A
161,move hand,unoccupied,N/A
162,move hand,unoccupied,N/A
163,move hand,unoccupied,N/A
164,move hand,unoccupied,N/A
165,move hand,unoccupied,N/A
166,move hand,unoccupied,N/A
167,move hand,unoccupied,N/A
168,move hand,unoccupied,N/A
169,move hand,unoccupied,N/A
170,move hand,unoccupied,N/A
171,move hand,unoccupied,N/A
172,move hand,unoccupied,N/A
173,move hand,unoccupied,N/A
174,move hand,unoccupied,N/A
175,move hand,unoccupied,N/A
176,move hand,unoccupied,N/A
177,move hand,unoccupied,N/A
178,move hand,unoccupied,N/A
179,move hand,unoccupied,N/A
180,move hand,unoccupied,N/A
181,move hand,unoccupied,N/A
182,move hand,unoccupied,N/A
183,move hand,unoccupied,N/A
184,move hand,unoccupied,N/A
185,move hand,unoccupied,N/A
186,move hand,unoccupied,N/A
187,move hand,unoccupied,N/A
188,move hand,unoccupied,N/A
189,move hand,unoccupied,N/A
190,move hand,unoccupied,N/A
191,move hand,unoccupied,N/A
192,move hand,unoccupied,N/A
193,move hand,unoccupied,N/A
194,move hand,unoccupied,N/A
195,move hand,unoccupied,N/A
196,move hand,unoccupied,N/A
197,move hand,unoccupied,N/A
198,move hand,unoccupied,N/A
199,move hand,unoccupied,N/A
200,move hand,unoccupied,N/A
201,move hand,unoccupied,N/A
202,move hand,unoccupied,N/A
203,move hand,unoccupied,N/A
204,move hand,unoccupied,N/A
205,move hand,unoccupied,N/A
206,move hand,unoccupied,N/A
207,move hand,unoccupied,N/A
208,move hand,unoccupied,N/A
209,move hand,unoccupied,N/A
210,move hand,unoccupied,N/A
211,move hand,unoccupied,N/A
212,move hand,unoccupied,N/A
213,move hand,unoccupied,N/A
214,move hand,unoccupied,N/A
215,move hand,unoccupied,N/A
216,move hand,unoccupied,N/A
217,move hand,unoccupied,N/A
218,move hand,unoccupied,N/A
219,move hand,unoccupied,N/A
220,move hand,unoccupied,N/A
221,move hand,unoccupied,N/A
222,move hand,unoccupied,N/A
223,move hand,unoccupied,N/A
224,move hand,unoccupied,N/A
225,move book,unoccupied,0
226,move book,unoccupied,0
227,move book,unoccupied,0
228,move book,unoccupied,0
229,move book,unoccupied,0
230,move book,unoccupied,0
231,move book,unoccupied,0
232,move book,unoccupied,0
233,move book,unoccupied,0
234,move book,unoccupied,0
235,move book,unoccupied,0
236,move book,unoccupied,0
237,move book,unoccupied,0
238,move book,unoccupied,0
239,move book,unoccupied,0
240,move book,unoccupied,0
241,move book,unoccupied,0
242,move book,unoccupied,0
243,move book,unoccupied,0
244,move book,unoccupied,0
245,move book,unoccupied,0
246,move book,unoccupied,0
247,move book,unoccupied,0
248,move book,unoccupied,0
249,move book,unoccupied,0
250,move book,unoccupied,0
251,move book,unoccupied,0
252,move book,unoccupied,0
253,move book,unoccupied,0
254,move book,unoccupied,0
255,move book,unoccupied,0
256,move book,unoccupied,0
257,move book,unoccupied,0
258,move book,unoccupied,0
259,move book,unoccupied,0
260,move book,unoccupied,0
261,move book,unoccupied,0
262,move book,unoccupied,0
263,move book,unoccupied,0
264,move book,unoccupied,0
265,move book,unoccupied,0
266,move book,unoccupied,0
267,move book,unoccupied,0
268,move book,unoccupied,0
269,move book,unoccupied,0
270,move book,unoccupied,0
271,move book,unoccupied,0
272,move book,unoccupied,0
273,move book,unoccupied,0
274,move book,unoccupied,0
275,move book,unoccupied,0
276,move book,unoccupied,0
277,move book,unoccupied,0
278,move book,unoccupied,0
279,move book,unoccupied,0
280,move book,unoccupied,0
281,move book,unoccupied,0
282,move book,unoccupied,0
283,move book,unoccupied,0
284,move book,unoccupied,0
285,move book,unoccupied,0
286,move book,unoccupied,0
287,move book,unoccupied,0
288,move book,unoccupied,0
289,move book,unoccupied,0
290,move book,unoccupied,0
291,move book,unoccupied,0
292,move book,unoccupied,0
293,move book,unoccupied,0
294,move book,unoccupied,0
295,move book,unoccupied,0
296,move book,unoccupied,0
297,move book,unoccupied,0
298,move book,unoccupied,0
299,move book,unoccupied,0
300,move book,unoccupied,0
301,move book,unoccupied,0
302,move book,unoccupied,0
303,move book,unoccupied,0
304,move book,unoccupied,0
305,move book,unoccupied,0
306,move book,unoccupied,0
307,move book,unoccupied,0
308,move book,unoccupied,0
309,move book,unoccupied,0
310,move book,unoccupied,0
311,move book,unoccupied,0
312,move book,unoccupied,0
313,move book,unoccupied,0
314,move book,unoccupied,0
315,move book,unoccupied,0
316,move book,unoccupied,0
317,move book,unoccupied,0
318,move book,unoccupied,0
319,move book,unoccupied,0
320,move book,unoccupied,0
321,move book,unoccupied,0
322,move book,unoccupied,0
323,move book,unoccupied,0
324,move book,unoccupied,0
325,move book,unoccupied,0
326,move book,unoccupied,0
327,move book,unoccupied,0
328,move book,unoccupied,0
329,move book,unoccupied,0
330,move book,unoccupied,0
331,move book,unoccupied,0
332,move book,unoccupied,0
333,move book,unoccupied,0
334,move book,unoccupied,0
335,move book,unoccupied,0
336,move book,unoccupied,0
337,move book,unoccupied,0
338,move book,unoccupied,0
339,move book,unoccupied,0
340,move book,unoccupied,0
341,move book,unoccupied,0
342,move book,unoccupied,0
343,move book,unoccupied,0
344,move book,unoccupied,0
345,move book,unoccupied,0
346,move book,unoccupied,0
347,move book,unoccupied,0
348,move book,unoccupied,0
349,move book,unoccupied,0
350,move book,unoccupied,0
351,move book,unoccupied,0
352,move book,unoccupied,0
353,move book,unoccupied,0
354,move book,unoccupied,0
355,move book,unoccupied,0
356,move book,unoccupied,0
357,move book,unoccupied,0
358,move book,unoccupied,0
359,move book,unoccupied,0
360,move book,unoccupied,0
361,move book,unoccupied,0
362,move book,unoccupied,0
363,move book,unoccupied,0
364,move book,unoccupied,0
365,move book,unoccupied,0
366,move book,unoccupied,0
367,move book,unoccupied,0
368,move book,unoccupied,0
369,move book,unoccupied,0
370,move book,unoccupied,0
371,move book,unoccupied,0
372,move book,unoccupied,0
373,move book,unoccupied,0
374,move book,unoccupied,0
375,move hand,unoccupied,N/A
376,move hand,unoccupied,N/A
377,move hand,unoccupied,N/A
378,move hand,unoccupied,N/A
379,move hand,unoccupied,N/A
380,move hand,unoccupied,N/A
381,move hand,unoccupied,N/A
382,move hand,unoccupied,N/A
383,move hand,unoccupied,N/A
384,move hand,unoccupied,N/A
385,move hand,unoccupied,N/A
386,move hand,unoccupied,N/A
387,move hand,unoccupied,N/A
388,move hand,unoccupied,N/A
389,move hand,unoccupied,N/A
390,move hand,unoccupied,N/A
391,move hand,unoccupied,N/A
392,move hand,unoccupied,N/A
393,move hand,unoccupied,N/A
394,move hand,unoccupied,N/A
395,move hand,unoccupied,N/A
396,move hand,unoccupied,N/A
397,move hand,unoccupied,N/A
398,move hand,unoccupied,N/A
399,move hand,unoccupied,N/A
400,move hand,unoccupied,N/A
401,move hand,unoccupied,N/A
402,move hand,unoccupied,N/A
403,move hand,unoccupied,N/A
404,move hand,unoccupied,N/A
405,move hand,unoccupied,N/A
406,move hand,unoccupied,N/A
407,move hand,unoccupied,N/A
408,move hand,unoccupied,N/A
409,move hand,unoccupied,N/A
410,move hand,unoccupied,N/A
411,move hand,unoccupied,N/A
412,move hand,unoccupied,N/A
413,move hand,unoccupied,N/A
414,move hand,unoccupied,N/A
415,move hand,unoccupied,N/A
416,move hand,unoccupied,N/A
417,move hand,unoccupied,N/A
418,move hand,unoccupied,N/A
419,move hand,unoccupied,N/A
420,move hand,unoccupied,N/A
421,move hand,unoccupied,N/A
422,move hand,unoccupied,N/A
423,move hand,unoccupied,N/A
424,move hand,unoccupied,N/A
425,move hand,unoccupied,N/A
426,move hand,unoccupied,N/A
427,move hand,unoccupied,N/A
428,move hand,unoccupied,N/A
429,move hand,unoccupied,N/A
430,move hand,unoccupied,N/A
431,move hand,unoccupied,N/A
432,move hand,unoccupied,N/A
433,move hand,unoccupied,N/A
434,move hand,unoccupied,N/A
435,move hand,unoccupied,N/A
436,move hand,unoccupied,N/A
437,move hand,unoccupied,N/A
438,move hand,unoccupied,N/A
439,move hand,unoccupied,N/A
440,move hand,unoccupied,N/A
441,move hand,unoccupied,N/A
442,move hand,unoccupied,N/A
443,move hand,unoccupied,N/A
444,move hand,unoccupied,N/A
445,move hand,unoccupied,N/A
446,move hand,unoccupied,N/A
447,move hand,unoccupied,N/A
448,move hand,unoccupied,N/A
449,move hand,unoccupied,N/A
450,move hand,unoccupied,N/A
451,move hand,unoccupied,N/A
452,move hand,unoccupied,N/A
453,move hand,unoccupied,N/A
454,move hand,unoccupied,N/A
455,move hand,unoccupied,N/A
456,move hand,unoccupied,N/A
457,move hand,unoccupied,N/A
458,move hand,unoccupied,N/A
459,move hand,unoccupied,N/A
460,move hand,unoccupied,N/A
461,move hand,unoccupied,N/A
462,move hand,unoccupied,N/A
463,move hand,unoccupied,N/A
464,move hand,unoccupied,N/A
465,move laptop,unoccupied,0
466,move laptop,unoccupied,0
467,move laptop,unoccupied,0
468,move laptop,unoccupied,0
469,move laptop,unoccupied,0
470,move laptop,unoccupied,0
471,move laptop,unoccupied,0
472,move laptop,unoccupied,0
473,move laptop,unoccupied,0
474,move laptop,unoccupied,0
475,move laptop,unoccupied,0
476,move laptop,unoccupied,0
477,move laptop,unoccupied,0
478,move laptop,unoccupied,0
479,move laptop,unoccupied,0
480,move laptop,unoccupied,0
481,move laptop,unoccupied,0
482,move laptop,unoccupied,0
483,move laptop,unoccupied,0
484,move laptop,unoccupied,0
485,move laptop,unoccupied,0
486,move laptop,unoccupied,0
487,move laptop,unoccupied,0
488,move laptop,unoccupied,0
489,move laptop,unoccupied,0
490,move laptop,unoccupied,0
491,move laptop,unoccupied,0
492,move laptop,unoccupied,0
493,move laptop,unoccupied,0
494,move laptop,unoccupied,0
495,move laptop,unoccupied,0
496,move laptop,unoccupied,0
497,move laptop,unoccupied,0
498,move laptop,unoccupied,0
499,move laptop,unoccupied,0
500,move laptop,unoccupied,0
501,move laptop,unoccupied,0
502,move laptop,unoccupied,0
503,move laptop,unoccupied,0
504,move laptop,unoccupied,0
505,move laptop,unoccupied,0
506,move laptop,unoccupied,0
507,move laptop,unoccupied,0
508,move laptop,unoccupied,0
509,move laptop,unoccupied,0
510,move laptop,unoccupied,0
511,move laptop,unoccupied,0
512,move laptop,unoccupied,0
513,move laptop,unoccupied,0
514,move laptop,unoccupied,0
515,move laptop,unoccupied,0
516,move laptop,unoccupied,0
517,move laptop,unoccupied,0
518,move laptop,unoccupied,0
519,move laptop,unoccupied,0
520,move laptop,unoccupied,0
521,move laptop,unoccupied,0
522,move laptop,unoccupied,0
523,move laptop,unoccupied,0
524,move laptop,unoccupied,0
525,move laptop,unoccupied,0
526,move laptop,unoccupied,0
527,move laptop,unoccupied,0
528,move laptop,unoccupied,0
529,move laptop,unoccupied,0
530,move laptop,unoccupied,0
531,move laptop,unoccupied,0
532,move laptop,unoccupied,0
533,move laptop,unoccupied,0
534,move laptop,unoccupied,0
535,move laptop,unoccupied,0
536,move laptop,unoccupied,0
537,move laptop,unoccupied,0
538,move laptop,unoccupied,0
539,move laptop,unoccupied,0
540,move laptop,unoccupied,0
541,move laptop,unoccupied,0
542,move laptop,unoccupied,0
543,move laptop,unoccupied,0
544,move laptop,unoccupied,0
545,move laptop,unoccupied,0
546,move laptop,unoccupied,0
547,move laptop,unoccupied,0
548,move laptop,unoccupied,0
549,move laptop,unoccupied,0
550,move laptop,unoccupied,0
551,move laptop,unoccupied,0
552,move laptop,unoccupied,0
553,move laptop,unoccupied,0
554,move laptop,unoccupied,0
555,move laptop,unoccupied,0
556,move laptop,unoccupied,0
557,move laptop,unoccupied,0
558,move laptop,unoccupied,0
559,move laptop,unoccupied,0
560,move laptop,unoccupied,0
561,move laptop,unoccupied,0
562,move laptop,unoccupied,0
563,move laptop,unoccupied,0
564,move laptop,unoccupied,0
565,move laptop,unoccupied,0
566,move laptop,unoccupied,0
567,move laptop,unoccupied,0
568,move laptop,unoccupied,0
569,move laptop,unoccupied,0
570,move laptop,unoccupied,0
571,move laptop,unoccupied,0
572,move laptop,unoccupied,0
573,move laptop,unoccupied,0
574,move laptop,unoccupied,0
575,move laptop,unoccupied,0
576,move laptop,unoccupied,0
577,move laptop,unoccupied,0
578,move laptop,unoccupied,0
579,move laptop,unoccupied,0
580,move laptop,unoccupied,0
581,move laptop,unoccupied,0
582,move laptop,unoccupied,0
583,move laptop,unoccupied,0
584,move laptop,unoccupied,0
585,move laptop,unoccupied,0
586,move laptop,unoccupied,0
587,move laptop,unoccupied,0
588,move laptop,unoccupied,0
589,move laptop,unoccupied,0
590,move laptop,unoccupied,0
591,move laptop,unoccupied,0
592,move laptop,unoccupied,0
593,move laptop,unoccupied,0
594,move laptop,unoccupied,0
595,move laptop,unoccupied,0
596,move laptop,unoccupied,0
597,move laptop,unoccupied,0
598,move laptop,unoccupied,0
599,move laptop,unoccupied,0
600,move laptop,unoccupied,0
601,move laptop,unoccupied,0
602,move laptop,unoccupied,0
603,move laptop,unoccupied,0
604,move laptop,unoccupied,0
605,move laptop,unoccupied,0
606,move laptop,unoccupied,0
607,move laptop,unoccupied,0
608,move laptop,unoccupied,0
609,move laptop,unoccupied,0
610,move laptop,unoccupied,0
611,move laptop,unoccupied,0
612,move laptop,unoccupied,0
613,move laptop,unoccupied,0
614,move laptop,unoccupied,0
615,move laptop,unoccupied,0
616,move laptop,unoccupied,0
617,move laptop,unoccupied,0
618,move laptop,unoccupied,0
619,move laptop,unoccupied,0
620,move laptop,unoccupied,0
621,move laptop,unoccupied,0
622,move laptop,unoccupied,0
623,move laptop,unoccupied,0
624,move laptop,unoccupied,0
625,move laptop,unoccupied,0
626,move laptop,unoccupied,0
627,move laptop,unoccupied,0
628,move laptop,unoccupied,0
629,move laptop,unoccupied,0
630,move laptop,unoccupied,0
631,move laptop,unoccupied,0
632,move laptop,unoccupied,0
633,move laptop,unoccupied,0
634,move laptop,unoccupied,0
635,move laptop,unoccupied,0
636,move laptop,unoccupied,0
637,move laptop,unoccupied,0
638,move laptop,unoccupied,0
639,move laptop,unoccupied,0
640,move laptop,unoccupied,0
641,move laptop,unoccupied,0
642,move laptop,unoccupied,0
643,move laptop,unoccupied,0
644,move laptop,unoccupied,0
645,open laptop,unoccupied,0
646,open laptop,unoccupied,0
647,open laptop,unoccupied,0
648,open laptop,unoccupied,0
649,open laptop,unoccupied,0
650,open laptop,unoccupied,0
651,open laptop,unoccupied,0
652,open laptop,unoccupied,0
653,open laptop,unoccupied,0
654,open laptop,unoccupied,0
655,open laptop,unoccupied,0
656,open laptop,unoccupied,0
657,open laptop,unoccupied,0
658,open laptop,unoccupied,0
659,open laptop,unoccupied,0
660,open laptop,unoccupied,0
661,open laptop,unoccupied,0
662,open laptop,unoccupied,0
663,open laptop,unoccupied,0
664,open laptop,unoccupied,0
665,open laptop,unoccupied,0
666,open laptop,unoccupied,0
667,open laptop,unoccupied,0
668,open laptop,unoccupied,0
669,open laptop,unoccupied,0
670,open laptop,unoccupied,0
671,open laptop,unoccupied,0
672,open laptop,unoccupied,0
673,open laptop,unoccupied,0
674,open laptop,unoccupied,0
675,open laptop,unoccupied,0
676,open laptop,unoccupied,0
677,open laptop,unoccupied,0
678,open laptop,unoccupied,0
679,open laptop,unoccupied,0
680,open laptop,unoccupied,0
681,open laptop,unoccupied,0
682,open laptop,unoccupied,0
683,open laptop,unoccupied,0
684,open laptop,unoccupied,0
685,open laptop,unoccupied,0
686,open laptop,unoccupied,0
687,open laptop,unoccupied,0
688,open laptop,unoccupied,0
689,open laptop,unoccupied,0
690,open laptop,unoccupied,0
691,open laptop,unoccupied,0
692,open laptop,unoccupied,0
693,open laptop,unoccupied,0
694,open laptop,unoccupied,0
695,open laptop,unoccupied,0
696,open laptop,unoccupied,0
697,open laptop,unoccupied,0
698,open laptop,unoccupied,0
699,open laptop,unoccupied,0
700,open laptop,unoccupied,0
701,open laptop,unoccupied,0
702,open laptop,unoccupied,0
703,open laptop,unoccupied,0
704,open laptop,unoccupied,0
705,open laptop,unoccupied,0
706,open laptop,unoccupied,0
707,open laptop,unoccupied,0
708,open laptop,unoccupied,0
709,open laptop,unoccupied,0
710,open laptop,unoccupied,0
711,open laptop,unoccupied,0
712,open laptop,unoccupied,0
713,open laptop,unoccupied,0
714,open laptop,unoccupied,0
715,open laptop,unoccupied,0
716,open laptop,unoccupied,0
717,open laptop,unoccupied,0
718,open laptop,unoccupied,0
719,open laptop,unoccupied,0
720,open laptop,unoccupied,0
721,open laptop,unoccupied,0
722,open laptop,unoccupied,0
723,open laptop,unoccupied,0
724,open laptop,unoccupied,0
725,open laptop,unoccupied,0
726,open laptop,unoccupied,0
727,open laptop,unoccupied,0
728,open laptop,unoccupied,0
729,open laptop,unoccupied,0
730,open laptop,unoccupied,0
731,open laptop,unoccupied,0
732,open laptop,unoccupied,0
733,open laptop,unoccupied,0
734,open laptop,unoccupied,0
735,open laptop,unoccupied,1
736,open laptop,unoccupied,1
737,open laptop,unoccupied,1
738,open laptop,unoccupied,1
739,open laptop,unoccupied,1
740,open laptop,unoccupied,1
741,open laptop,unoccupied,1
742,open laptop,unoccupied,1
743,open laptop,unoccupied,1
744,open laptop,unoccupied,1
745,open laptop,unoccupied,1
746,open laptop,unoccupied,1
747,open laptop,unoccupied,1
748,open laptop,unoccupied,1
749,open laptop,unoccupied,1
750,open laptop,unoccupied,1
751,open laptop,unoccupied,1
752,open laptop,unoccupied,1
753,open laptop,unoccupied,1
754,open laptop,unoccupied,1
755,open laptop,unoccupied,1
756,open laptop,unoccupied,1
757,open laptop,unoccupied,1
758,open laptop,unoccupied,1
759,open laptop,unoccupied,1
760,open laptop,unoccupied,1
761,open laptop,unoccupied,1
762,open laptop,unoccupied,1
763,open laptop,unoccupied,1
764,open laptop,unoccupied,1
765,open laptop,unoccupied,1
766,open laptop,unoccupied,1
767,open laptop,unoccupied,1
768,open laptop,unoccupied,1
769,open laptop,unoccupied,1
770,open laptop,unoccupied,1
771,open laptop,unoccupied,1
772,open laptop,unoccupied,1
773,open laptop,unoccupied,1
774,open laptop,unoccupied,1
775,open laptop,unoccupied,1
776,open laptop,unoccupied,1
777,open laptop,unoccupied,1
778,open laptop,unoccupied,1
779,open laptop,unoccupied,1
780,open laptop,unoccupied,1
781,open laptop,unoccupied,1
782,open laptop,unoccupied,1
783,open laptop,unoccupied,1
784,open laptop,unoccupied,1
785,open laptop,unoccupied,1
786,open laptop,unoccupied,1
787,open laptop,unoccupied,1
788,open laptop,unoccupied,1
789,open laptop,unoccupied,1
790,open laptop,unoccupied,1
791,open laptop,unoccupied,1
792,open laptop,unoccupied,1
793,open laptop,unoccupied,1
794,open laptop,unoccupied,1
795,open laptop,unoccupied,1
796,open laptop,unoccupied,1
797,open laptop,unoccupied,1
798,open laptop,unoccupied,1
799,open laptop,unoccupied,1
800,open laptop,unoccupied,1
801,open laptop,unoccupied,1
802,open laptop,unoccupied,1
803,open laptop,unoccupied,1
804,open laptop,unoccupied,1
805,open laptop,unoccupied,1
806,open laptop,unoccupied,1
807,open laptop,unoccupied,1
808,open laptop,unoccupied,1
809,open laptop,unoccupied,1
810,open laptop,unoccupied,1
811,open laptop,unoccupied,1
812,open laptop,unoccupied,1
813,open laptop,unoccupied,1
814,open laptop,unoccupied,1
815,open laptop,unoccupied,1
816,open laptop,unoccupied,1
817,open laptop,unoccupied,1
818,open laptop,unoccupied,1
819,open laptop,unoccupied,1
820,open laptop,unoccupied,1
821,open laptop,unoccupied,1
822,open laptop,unoccupied,1
823,open laptop,unoccupied,1
824,open laptop,unoccupied,1
825,open laptop,unoccupied,1
826,open laptop,unoccupied,1
827,open laptop,unoccupied,1
828,open laptop,unoccupied,1
829,open laptop,unoccupied,1
830,open laptop,unoccupied,1
831,open laptop,unoccupied,1
832,open laptop,unoccupied,1
833,open laptop,unoccupied,1
834,open laptop,unoccupied,1
835,open laptop,unoccupied,1
836,open laptop,unoccupied,1
837,open laptop,unoccupied,1
838,open laptop,unoccupied,1
839,open laptop,unoccupied,1
840,open laptop,unoccupied,1
841,open laptop,unoccupied,1
842,open laptop,unoccupied,1
843,open laptop,unoccupied,1
844,open laptop,unoccupied,1
845,move hand,unoccupied,N/A
846,move hand,unoccupied,N/A
847,move hand,unoccupied,N/A
848,move hand,unoccupied,N/A
849,move hand,unoccupied,N/A
850,move hand,unoccupied,N/A
851,move hand,unoccupied,N/A
852,move hand,unoccupied,N/A
853,move hand,unoccupied,N/A
854,move hand,unoccupied,N/A
855,move hand,unoccupied,N/A
856,move hand,unoccupied,N/A
857,move hand,unoccupied,N/A
858,move hand,unoccupied,N/A
859,move hand,unoccupied,N/A
860,move hand,unoccupied,N/A
861,move hand,unoccupied,N/A
862,move hand,unoccupied,N/A
863,move hand,unoccupied,N/A
864,move hand,unoccupied,N/A
865,move hand,unoccupied,N/A
866,move hand,unoccupied,N/A
867,move hand,unoccupied,N/A
868,move hand,unoccupied,N/A
869,move hand,unoccupied,N/A
870,move hand,unoccupied,N/A
871,move hand,unoccupied,N/A
872,move hand,unoccupied,N/A
873,move hand,unoccupied,N/A
874,move hand,unoccupied,N/A
875,move hand,unoccupied,N/A
876,move hand,unoccupied,N/A
877,move hand,unoccupied,N/A
878,move hand,unoccupied,N/A
879,move hand,unoccupied,N/A
880,idle,unoccupied,N/A
881,idle,unoccupied,N/A
882,idle,unoccupied,N/A
883,idle,unoccupied,N/A
884,idle,unoccupied,N/A
885,idle,unoccupied,N/A
886,idle,unoccupied,N/A
887,idle,unoccupied,N/A
888,idle,unoccupied,N/A
889,idle,unoccupied,N/A
890,idle,unoccupied,N/A
891,idle,unoccupied,N/A
892,idle,unoccupied,N/A
893,idle,unoccupied,N/A
894,idle,unoccupied,N/A
895,idle,unoccupied,N/A
896,idle,unoccupied,N/A
897,idle,unoccupied,N/A
898,idle,unoccupied,N/A
899,idle,unoccupied,N/A
900,idle,unoccupied,N/A
901,idle,unoccupied,N/A
902,idle,unoccupied,N/A
903,idle,unoccupied,N/A
904,idle,unoccupied,N/A
905,idle,unoccupied,N/A
906,idle,unoccupied,N/A
907,idle,unoccupied,N/A
908,idle,unoccupied,N/A
909,idle,unoccupied,N/A
910,idle,unoccupied,N/A
911,idle,unoccupied,N/A
912,idle,unoccupied,N/A
913,idle,unoccupied,N/A
914,idle,unoccupied,N/A
915,idle,unoccupied,N/A
916,idle,unoccupied,N/A
917,idle,unoccupied,N/A
918,idle,unoccupied,N/A
919,idle,unoccupied,N/A
920,idle,unoccupied,N/A
921,idle,unoccupied,N/A
922,idle,unoccupied,N/A
923,idle,unoccupied,N/A
924,idle,unoccupied,N/A
925,idle,unoccupied,N/A
926,idle,unoccupied,N/A
