frame_num,action_label,hand_state,obj_state
92,idle,unoccupied,N/A
93,idle,unoccupied,N/A
94,idle,unoccupied,N/A
95,idle,unoccupied,N/A
96,idle,unoccupied,N/A
97,idle,unoccupied,N/A
98,idle,unoccupied,N/A
99,idle,unoccupied,N/A
100,idle,unoccupied,N/A
101,idle,unoccupied,N/A
102,idle,unoccupied,N/A
103,idle,unoccupied,N/A
104,idle,unoccupied,N/A
105,idle,unoccupied,N/A
106,idle,unoccupied,N/A
107,idle,unoccupied,N/A
108,idle,unoccupied,N/A
109,idle,unoccupied,N/A
110,idle,unoccupied,N/A
111,idle,unoccupied,N/A
112,idle,unoccupied,N/A
113,idle,unoccupied,N/A
114,idle,unoccupied,N/A
115,idle,unoccupied,N/A
116,idle,unoccupied,N/A
117,idle,unoccupied,N/A
118,idle,unoccupied,N/A
119,idle,unoccupied,N/A
120,idle,unoccupied,N/A
121,idle,unoccupied,N/A
122,idle,unoccupied,N/A
123,idle,unoccupied,N/A
124,idle,unoccupied,N/A
125,idle,unoccupied,N/A
126,idle,unoccupied,N/A
127,idle,unoccupied,N/A
128,idle,unoccupied,N/A
129,idle,unoccupied,N/A
130,idle,unoccupied,N/A
131,idle,unoccupied,N/A
132,idle,unoccupied,N/A
133,idle,unoccupied,N/A
134,idle,unoccupied,N/A
135,idle,unoccupied,N/A
136,idle,unoccupied,N/A
137,idle,unoccupied,N/A
138,idle,unoccupied,N/A
139,idle,unoccupied,N/A
140,idle,unoccupied,N/A
141,idle,unoccupied,N/A
142,idle,unoccupied,N/A
143,idle,unoccupied,N/A
144,idle,unoccupied,N/A
145,idle,unoccupied,N/A
146,idle,unoccupied,N/A
147,idle,unoccupied,N/A
148,idle,unoccupied,N/A
149,idle,unoccupied,N/A
150,idle,unoccupied,N/A
151,idle,unoccupied,N/A
152,idle,unoccupied,N/A
153,idle,unoccupied,N/A
154,idle,unoccupied,N/A
155,idle,unoccupied,N/A
156,idle,unoccupied,N/A
157,idle,unoccupied,N/A
158,idle,unoccupied,N/A
159,idle,unoccupied,N/A
160,idle,unoccupied,N/A
161,idle,unoccupied,N/A
162,idle,unoccupied,N/A
163,idle,unoccupied,N/A
164,idle,unoccupied,N/A
165,idle,unoccupied,N/A
166,idle,unoccupied,N/A
167,idle,unoccupied,N/A
168,idle,unoccupied,N/A
169,idle,unoccupied,N/A
170,idle,unoccupied,N/A
171,idle,unoccupied,N/A
172,idle,unoccupied,N/A
173,idle,unoccupied,N/A
174,idle,unoccupied,N/A
175,idle,unoccupied,N/A
176,idle,unoccupied,N/A
177,idle,unoccupied,N/A
178,idle,unoccupied,N/A
179,idle,unoccupied,N/A
180,idle,unoccupied,N/A
181,idle,unoccupied,N/A
182,idle,unoccupied,N/A
183,idle,unoccupied,N/A
184,idle,unoccupied,N/A
185,idle,unoccupied,N/A
186,idle,unoccupied,N/A
187,idle,unoccupied,N/A
188,idle,unoccupied,N/A
189,idle,unoccupied,N/A
190,idle,unoccupied,N/A
191,idle,unoccupied,N/A
192,idle,unoccupied,N/A
193,idle,unoccupied,N/A
194,idle,unoccupied,N/A
195,idle,unoccupied,N/A
196,idle,unoccupied,N/A
197,idle,unoccupied,N/A
198,idle,unoccupied,N/A
199,idle,unoccupied,N/A
200,idle,unoccupied,N/A
201,idle,unoccupied,N/A
202,idle,unoccupied,N/A
203,idle,unoccupied,N/A
204,idle,unoccupied,N/A
205,idle,unoccupied,N/A
206,idle,unoccupied,N/A
207,idle,unoccupied,N/A
208,idle,unoccupied,N/A
209,idle,unoccupied,N/A
210,idle,unoccupied,N/A
211,idle,unoccupied,N/A
212,idle,unoccupied,N/A
213,idle,unoccupied,N/A
214,idle,unoccupied,N/A
215,idle,unoccupied,N/A
216,idle,unoccupied,N/A
217,idle,unoccupied,N/A
218,idle,unoccupied,N/A
219,idle,unoccupied,N/A
220,idle,unoccupied,N/A
221,idle,unoccupied,N/A
222,idle,unoccupied,N/A
223,idle,unoccupied,N/A
224,idle,unoccupied,N/A
225,idle,unoccupied,N/A
226,idle,unoccupied,N/A
227,idle,unoccupied,N/A
228,idle,unoccupied,N/A
229,idle,unoccupied,N/A
230,idle,unoccupied,N/A
231,idle,unoccupied,N/A
232,idle,unoccupied,N/A
233,idle,unoccupied,N/A
234,idle,unoccupied,N/A
235,idle,unoccupied,N/A
236,idle,unoccupied,N/A
237,idle,unoccupied,N/A
238,idle,unoccupied,N/A
239,idle,unoccupied,N/A
240,idle,unoccupied,N/A
241,idle,unoccupied,N/A
242,idle,unoccupied,N/A
243,idle,unoccupied,N/A
244,idle,unoccupied,N/A
245,idle,unoccupied,N/A
246,idle,unoccupied,N/A
247,idle,unoccupied,N/A
248,idle,unoccupied,N/A
249,idle,unoccupied,N/A
250,idle,unoccupied,N/A
251,idle,unoccupied,N/A
252,idle,unoccupied,N/A
253,idle,unoccupied,N/A
254,idle,unoccupied,N/A
255,idle,unoccupied,N/A
256,idle,unoccupied,N/A
257,idle,unoccupied,N/A
258,idle,unoccupied,N/A
259,idle,unoccupied,N/A
260,idle,unoccupied,N/A
261,idle,unoccupied,N/A
262,idle,unoccupied,N/A
263,idle,unoccupied,N/A
264,idle,unoccupied,N/A
265,idle,unoccupied,N/A
266,idle,unoccupied,N/A
267,idle,unoccupied,N/A
268,idle,unoccupied,N/A
269,idle,unoccupied,N/A
270,idle,unoccupied,N/A
271,idle,unoccupied,N/A
272,idle,unoccupied,N/A
273,idle,unoccupied,N/A
274,idle,unoccupied,N/A
275,idle,unoccupied,N/A
276,idle,unoccupied,N/A
277,idle,unoccupied,N/A
278,idle,unoccupied,N/A
279,idle,unoccupied,N/A
280,idle,unoccupied,N/A
281,idle,unoccupied,N/A
282,idle,unoccupied,N/A
283,idle,unoccupied,N/A
284,idle,unoccupied,N/A
285,idle,unoccupied,N/A
286,idle,unoccupied,N/A
287,idle,unoccupied,N/A
288,idle,unoccupied,N/A
289,idle,unoccupied,N/A
290,idle,unoccupied,N/A
291,idle,unoccupied,N/A
292,idle,unoccupied,N/A
293,idle,unoccupied,N/A
294,idle,unoccupied,N/A
295,idle,unoccupied,N/A
296,idle,unoccupied,N/A
297,idle,unoccupied,N/A
298,idle,unoccupied,N/A
299,idle,unoccupied,N/A
300,idle,unoccupied,N/A
301,idle,unoccupied,N/A
302,idle,unoccupied,N/A
303,idle,unoccupied,N/A
304,idle,unoccupied,N/A
305,idle,unoccupied,N/A
306,idle,unoccupied,N/A
307,idle,unoccupied,N/A
308,idle,unoccupied,N/A
309,idle,unoccupied,N/A
310,idle,unoccupied,N/A
311,idle,unoccupied,N/A
312,idle,unoccupied,N/A
313,idle,unoccupied,N/A
314,idle,unoccupied,N/A
315,idle,unoccupied,N/A
316,idle,unoccupied,N/A
317,idle,unoccupied,N/A
318,idle,unoccupied,N/A
319,idle,unoccupied,N/A
320,idle,unoccupied,N/A
321,idle,unoccupied,N/A
322,idle,unoccupied,N/A
323,idle,unoccupied,N/A
324,idle,unoccupied,N/A
325,idle,unoccupied,N/A
326,idle,unoccupied,N/A
327,idle,unoccupied,N/A
328,idle,unoccupied,N/A
329,idle,unoccupied,N/A
330,idle,unoccupied,N/A
331,idle,unoccupied,N/A
332,idle,unoccupied,N/A
333,idle,unoccupied,N/A
334,idle,unoccupied,N/A
335,idle,unoccupied,N/A
336,idle,unoccupied,N/A
337,idle,unoccupied,N/A
338,idle,unoccupied,N/A
339,idle,unoccupied,N/A
340,idle,unoccupied,N/A
341,idle,unoccupied,N/A
342,idle,unoccupied,N/A
343,idle,unoccupied,N/A
344,idle,unoccupied,N/A
345,move hand,unoccupied,N/A
346,move hand,unoccupied,N/A
347,move hand,unoccupied,N/A
348,move hand,unoccupied,N/A
349,move hand,unoccupied,N/A
350,move hand,unoccupied,N/A
351,move hand,unoccupied,N/A
352,move hand,unoccupied,N/A
353,move hand,unoccupied,N/A
354,move hand,unoccupied,N/A
355,move hand,unoccupied,N/A
356,move hand,unoccupied,N/A
357,move hand,unoccupied,N/A
358,move hand,unoccupied,N/A
359,move hand,unoccupied,N/A
360,move hand,unoccupied,N/A
361,move hand,unoccupied,N/A
362,move hand,unoccupied,N/A
363,move hand,unoccupied,N/A
364,move hand,unoccupied,N/A
365,move hand,unoccupied,N/A
366,move hand,unoccupied,N/A
367,move hand,unoccupied,N/A
368,move hand,unoccupied,N/A
369,move hand,unoccupied,N/A
370,move hand,unoccupied,N/A
371,move hand,unoccupied,N/A
372,move hand,unoccupied,N/A
373,move hand,unoccupied,N/A
374,move hand,unoccupied,N/A
375,move hand,unoccupied,N/A
376,move hand,unoccupied,N/A
377,move hand,unoccupied,N/A
378,move hand,unoccupied,N/A
379,move hand,unoccupied,N/A
380,move hand,unoccupied,N/A
381,move hand,unoccupied,N/A
382,move hand,unoccupied,N/A
383,move hand,unoccupied,N/A
384,move hand,unoccupied,N/A
385,move-in orange bowl,unoccupied,0
386,move-in orange bowl,unoccupied,0
387,move-in orange bowl,unoccupied,0
388,move-in orange bowl,unoccupied,0
389,move-in orange bowl,unoccupied,0
390,move-in orange bowl,unoccupied,0
391,move-in orange bowl,unoccupied,0
392,move-in orange bowl,unoccupied,0
393,move-in orange bowl,unoccupied,0
394,move-in orange bowl,unoccupied,0
395,move-in orange bowl,unoccupied,0
396,move-in orange bowl,unoccupied,0
397,move-in orange bowl,unoccupied,0
398,move-in orange bowl,unoccupied,0
399,move-in orange bowl,unoccupied,0
400,move-in orange bowl,unoccupied,0
401,move-in orange bowl,unoccupied,0
402,move-in orange bowl,unoccupied,0
403,move-in orange bowl,unoccupied,0
404,move-in orange bowl,unoccupied,0
405,move-in orange bowl,unoccupied,0
406,move-in orange bowl,unoccupied,0
407,move-in orange bowl,unoccupied,0
408,move-in orange bowl,unoccupied,0
409,move-in orange bowl,unoccupied,0
410,move-in orange bowl,unoccupied,0
411,move-in orange bowl,unoccupied,0
412,move-in orange bowl,unoccupied,0
413,move-in orange bowl,unoccupied,0
414,move-in orange bowl,unoccupied,0
415,move-in orange bowl,unoccupied,0
416,move-in orange bowl,unoccupied,0
417,move-in orange bowl,unoccupied,0
418,move-in orange bowl,unoccupied,0
419,move-in orange bowl,unoccupied,0
420,move-in orange bowl,unoccupied,0
421,move-in orange bowl,unoccupied,0
422,move-in orange bowl,unoccupied,0
423,move-in orange bowl,unoccupied,0
424,move-in orange bowl,unoccupied,0
425,move-in orange bowl,unoccupied,0
426,move-in orange bowl,unoccupied,0
427,move-in orange bowl,unoccupied,0
428,move-in orange bowl,unoccupied,0
429,move-in orange bowl,unoccupied,0
430,move-in orange bowl,unoccupied,1
431,move-in orange bowl,unoccupied,1
432,move-in orange bowl,unoccupied,1
433,move-in orange bowl,unoccupied,1
434,move-in orange bowl,unoccupied,1
435,move hand,unoccupied,N/A
436,move hand,unoccupied,N/A
437,move hand,unoccupied,N/A
438,move hand,unoccupied,N/A
439,move hand,unoccupied,N/A
440,move hand,unoccupied,N/A
441,move hand,unoccupied,N/A
442,move hand,unoccupied,N/A
443,move hand,unoccupied,N/A
444,move hand,unoccupied,N/A
445,move hand,unoccupied,N/A
446,move hand,unoccupied,N/A
447,move hand,unoccupied,N/A
448,move hand,unoccupied,N/A
449,move hand,unoccupied,N/A
450,move hand,unoccupied,N/A
451,move hand,unoccupied,N/A
452,move hand,unoccupied,N/A
453,move hand,unoccupied,N/A
454,move hand,unoccupied,N/A
455,move hand,unoccupied,N/A
456,move hand,unoccupied,N/A
457,move hand,unoccupied,N/A
458,move hand,unoccupied,N/A
459,move hand,unoccupied,N/A
460,move hand,unoccupied,N/A
461,move hand,unoccupied,N/A
462,move hand,unoccupied,N/A
463,move hand,unoccupied,N/A
464,move hand,unoccupied,N/A
465,move hand,unoccupied,N/A
466,move hand,unoccupied,N/A
467,move hand,unoccupied,N/A
468,move hand,unoccupied,N/A
469,move hand,unoccupied,N/A
470,move hand,unoccupied,N/A
471,move hand,unoccupied,N/A
472,move hand,unoccupied,N/A
473,move hand,unoccupied,N/A
474,move hand,unoccupied,N/A
475,move hand,unoccupied,N/A
476,move hand,unoccupied,N/A
477,move hand,unoccupied,N/A
478,move hand,unoccupied,N/A
479,move hand,unoccupied,N/A
480,move hand,unoccupied,N/A
481,move hand,unoccupied,N/A
482,move hand,unoccupied,N/A
483,move hand,unoccupied,N/A
484,move hand,unoccupied,N/A
485,move hand,unoccupied,N/A
486,move hand,unoccupied,N/A
487,move hand,unoccupied,N/A
488,move hand,unoccupied,N/A
489,move hand,unoccupied,N/A
490,move hand,unoccupied,N/A
491,move hand,unoccupied,N/A
492,move hand,unoccupied,N/A
493,move hand,unoccupied,N/A
494,move hand,unoccupied,N/A
495,move-in orange bowl,unoccupied,0
496,move-in orange bowl,unoccupied,0
497,move-in orange bowl,unoccupied,0
498,move-in orange bowl,unoccupied,0
499,move-in orange bowl,unoccupied,0
500,move-in orange bowl,unoccupied,0
501,move-in orange bowl,unoccupied,0
502,move-in orange bowl,unoccupied,0
503,move-in orange bowl,unoccupied,0
504,move-in orange bowl,unoccupied,0
505,move-in orange bowl,unoccupied,0
506,move-in orange bowl,unoccupied,0
507,move-in orange bowl,unoccupied,0
508,move-in orange bowl,unoccupied,0
509,move-in orange bowl,unoccupied,0
510,move-in orange bowl,unoccupied,0
511,move-in orange bowl,unoccupied,0
512,move-in orange bowl,unoccupied,0
513,move-in orange bowl,unoccupied,0
514,move-in orange bowl,unoccupied,0
515,move-in orange bowl,unoccupied,0
516,move-in orange bowl,unoccupied,0
517,move-in orange bowl,unoccupied,0
518,move-in orange bowl,unoccupied,0
519,move-in orange bowl,unoccupied,0
520,move-in orange bowl,unoccupied,0
521,move-in orange bowl,unoccupied,0
522,move-in orange bowl,unoccupied,0
523,move-in orange bowl,unoccupied,0
524,move-in orange bowl,unoccupied,0
525,move-in orange bowl,unoccupied,0
526,move-in orange bowl,unoccupied,0
527,move-in orange bowl,unoccupied,0
528,move-in orange bowl,unoccupied,0
529,move-in orange bowl,unoccupied,0
530,move-in orange bowl,unoccupied,0
531,move-in orange bowl,unoccupied,0
532,move-in orange bowl,unoccupied,0
533,move-in orange bowl,unoccupied,0
534,move-in orange bowl,unoccupied,0
535,move-in orange bowl,unoccupied,1
536,move-in orange bowl,unoccupied,1
537,move-in orange bowl,unoccupied,1
538,move-in orange bowl,unoccupied,1
539,move-in orange bowl,unoccupied,1
540,move-in orange bowl,unoccupied,1
541,move-in orange bowl,unoccupied,1
542,move-in orange bowl,unoccupied,1
543,move-in orange bowl,unoccupied,1
544,move-in orange bowl,unoccupied,1
545,move-in orange bowl,unoccupied,1
546,move-in orange bowl,unoccupied,1
547,move-in orange bowl,unoccupied,1
548,move-in orange bowl,unoccupied,1
549,move-in orange bowl,unoccupied,1
550,move-in orange bowl,unoccupied,1
551,move-in orange bowl,unoccupied,1
552,move-in orange bowl,unoccupied,1
553,move-in orange bowl,unoccupied,1
554,move-in orange bowl,unoccupied,1
555,move-in orange bowl,unoccupied,1
556,move-in orange bowl,unoccupied,1
557,move-in orange bowl,unoccupied,1
558,move-in orange bowl,unoccupied,1
559,move-in orange bowl,unoccupied,1
560,move hand,unoccupied,N/A
561,move hand,unoccupied,N/A
562,move hand,unoccupied,N/A
563,move hand,unoccupied,N/A
564,move hand,unoccupied,N/A
565,move hand,unoccupied,N/A
566,move hand,unoccupied,N/A
567,move hand,unoccupied,N/A
568,move hand,unoccupied,N/A
569,move hand,unoccupied,N/A
570,move hand,unoccupied,N/A
571,move hand,unoccupied,N/A
572,move hand,unoccupied,N/A
573,move hand,unoccupied,N/A
574,move hand,unoccupied,N/A
575,move hand,unoccupied,N/A
576,move hand,unoccupied,N/A
577,move hand,unoccupied,N/A
578,move hand,unoccupied,N/A
579,move hand,unoccupied,N/A
580,move hand,unoccupied,N/A
581,move hand,unoccupied,N/A
582,move hand,unoccupied,N/A
583,move hand,unoccupied,N/A
584,move hand,unoccupied,N/A
585,move hand,unoccupied,N/A
586,move hand,unoccupied,N/A
587,move hand,unoccupied,N/A
588,move hand,unoccupied,N/A
589,move hand,unoccupied,N/A
590,move hand,unoccupied,N/A
591,move hand,unoccupied,N/A
592,move hand,unoccupied,N/A
593,move hand,unoccupied,N/A
594,move hand,unoccupied,N/A
595,move hand,unoccupied,N/A
596,move hand,unoccupied,N/A
597,move hand,unoccupied,N/A
598,move hand,unoccupied,N/A
599,move hand,unoccupied,N/A
600,move hand,unoccupied,N/A
601,move hand,unoccupied,N/A
602,move hand,unoccupied,N/A
603,move hand,unoccupied,N/A
604,move hand,unoccupied,N/A
605,move hand,unoccupied,N/A
606,move hand,unoccupied,N/A
607,move hand,unoccupied,N/A
608,move hand,unoccupied,N/A
609,move hand,unoccupied,N/A
610,move-in orange bowl,unoccupied,0
611,move-in orange bowl,unoccupied,0
612,move-in orange bowl,unoccupied,0
613,move-in orange bowl,unoccupied,0
614,move-in orange bowl,unoccupied,0
615,move-in orange bowl,unoccupied,0
616,move-in orange bowl,unoccupied,0
617,move-in orange bowl,unoccupied,0
618,move-in orange bowl,unoccupied,0
619,move-in orange bowl,unoccupied,0
620,move-in orange bowl,unoccupied,0
621,move-in orange bowl,unoccupied,0
622,move-in orange bowl,unoccupied,0
623,move-in orange bowl,unoccupied,0
624,move-in orange bowl,unoccupied,0
625,move-in orange bowl,unoccupied,0
626,move-in orange bowl,unoccupied,0
627,move-in orange bowl,unoccupied,0
628,move-in orange bowl,unoccupied,0
629,move-in orange bowl,unoccupied,0
630,move-in orange bowl,unoccupied,0
631,move-in orange bowl,unoccupied,0
632,move-in orange bowl,unoccupied,0
633,move-in orange bowl,unoccupied,0
634,move-in orange bowl,unoccupied,0
635,move-in orange bowl,unoccupied,0
636,move-in orange bowl,unoccupied,0
637,move-in orange bowl,unoccupied,0
638,move-in orange bowl,unoccupied,0
639,move-in orange bowl,unoccupied,0
640,move-in orange bowl,unoccupied,0
641,move-in orange bowl,unoccupied,0
642,move-in orange bowl,unoccupied,0
643,move-in orange bowl,unoccupied,0
644,move-in orange bowl,unoccupied,0
645,move-in orange bowl,unoccupied,0
646,move-in orange bowl,unoccupied,0
647,move-in orange bowl,unoccupied,0
648,move-in orange bowl,unoccupied,0
649,move-in orange bowl,unoccupied,0
650,move-in orange bowl,unoccupied,1
651,move-in orange bowl,unoccupied,1
652,move-in orange bowl,unoccupied,1
653,move-in orange bowl,unoccupied,1
654,move-in orange bowl,unoccupied,1
655,move-in orange bowl,unoccupied,1
656,move-in orange bowl,unoccupied,1
657,move-in orange bowl,unoccupied,1
658,move-in orange bowl,unoccupied,1
659,move-in orange bowl,unoccupied,1
660,move-in orange bowl,unoccupied,1
661,move-in orange bowl,unoccupied,1
662,move-in orange bowl,unoccupied,1
663,move-in orange bowl,unoccupied,1
664,move-in orange bowl,unoccupied,1
665,move hand,unoccupied,N/A
666,move hand,unoccupied,N/A
667,move hand,unoccupied,N/A
668,move hand,unoccupied,N/A
669,move hand,unoccupied,N/A
670,move hand,unoccupied,N/A
671,move hand,unoccupied,N/A
672,move hand,unoccupied,N/A
673,move hand,unoccupied,N/A
674,move hand,unoccupied,N/A
675,move hand,unoccupied,N/A
676,move hand,unoccupied,N/A
677,move hand,unoccupied,N/A
678,move hand,unoccupied,N/A
679,move hand,unoccupied,N/A
680,move hand,unoccupied,N/A
681,move hand,unoccupied,N/A
682,move hand,unoccupied,N/A
683,move hand,unoccupied,N/A
684,move hand,unoccupied,N/A
685,move hand,unoccupied,N/A
686,move hand,unoccupied,N/A
687,move hand,unoccupied,N/A
688,move hand,unoccupied,N/A
689,move hand,unoccupied,N/A
690,move hand,unoccupied,N/A
691,move hand,unoccupied,N/A
692,move hand,unoccupied,N/A
693,move hand,unoccupied,N/A
694,move hand,unoccupied,N/A
695,move hand,unoccupied,N/A
696,move hand,unoccupied,N/A
697,move hand,unoccupied,N/A
698,move hand,unoccupied,N/A
699,move hand,unoccupied,N/A
700,move hand,unoccupied,N/A
701,move hand,unoccupied,N/A
702,move hand,unoccupied,N/A
703,move hand,unoccupied,N/A
704,move hand,unoccupied,N/A
705,move hand,unoccupied,N/A
706,move hand,unoccupied,N/A
707,move hand,unoccupied,N/A
708,move hand,unoccupied,N/A
709,move hand,unoccupied,N/A
710,move hand,unoccupied,N/A
711,move hand,unoccupied,N/A
712,move hand,unoccupied,N/A
713,move hand,unoccupied,N/A
714,move hand,unoccupied,N/A
715,move hand,unoccupied,N/A
716,move hand,unoccupied,N/A
717,move hand,unoccupied,N/A
718,move hand,unoccupied,N/A
719,move hand,unoccupied,N/A
720,move-in orange bowl,unoccupied,0
721,move-in orange bowl,unoccupied,0
722,move-in orange bowl,unoccupied,0
723,move-in orange bowl,unoccupied,0
724,move-in orange bowl,unoccupied,0
725,move-in orange bowl,unoccupied,0
726,move-in orange bowl,unoccupied,0
727,move-in orange bowl,unoccupied,0
728,move-in orange bowl,unoccupied,0
729,move-in orange bowl,unoccupied,0
730,move-in orange bowl,unoccupied,0
731,move-in orange bowl,unoccupied,0
732,move-in orange bowl,unoccupied,0
733,move-in orange bowl,unoccupied,0
734,move-in orange bowl,unoccupied,0
735,move-in orange bowl,unoccupied,0
736,move-in orange bowl,unoccupied,0
737,move-in orange bowl,unoccupied,0
738,move-in orange bowl,unoccupied,0
739,move-in orange bowl,unoccupied,0
740,move-in orange bowl,unoccupied,0
741,move-in orange bowl,unoccupied,0
742,move-in orange bowl,unoccupied,0
743,move-in orange bowl,unoccupied,0
744,move-in orange bowl,unoccupied,0
745,move-in orange bowl,unoccupied,0
746,move-in orange bowl,unoccupied,0
747,move-in orange bowl,unoccupied,0
748,move-in orange bowl,unoccupied,0
749,move-in orange bowl,unoccupied,0
750,move-in orange bowl,unoccupied,0
751,move-in orange bowl,unoccupied,0
752,move-in orange bowl,unoccupied,0
753,move-in orange bowl,unoccupied,0
754,move-in orange bowl,unoccupied,0
755,move-in orange bowl,unoccupied,0
756,move-in orange bowl,unoccupied,0
757,move-in orange bowl,unoccupied,0
758,move-in orange bowl,unoccupied,0
759,move-in orange bowl,unoccupied,0
760,move-in orange bowl,unoccupied,1
761,move-in orange bowl,unoccupied,1
762,move-in orange bowl,unoccupied,1
763,move-in orange bowl,unoccupied,1
764,move-in orange bowl,unoccupied,1
765,move-in orange bowl,unoccupied,1
766,move-in orange bowl,unoccupied,1
767,move-in orange bowl,unoccupied,1
768,move-in orange bowl,unoccupied,1
769,move-in orange bowl,unoccupied,1
770,move-in orange bowl,unoccupied,1
771,move-in orange bowl,unoccupied,1
772,move-in orange bowl,unoccupied,1
773,move-in orange bowl,unoccupied,1
774,move-in orange bowl,unoccupied,1
775,move-in orange bowl,unoccupied,1
776,move-in orange bowl,unoccupied,1
777,move-in orange bowl,unoccupied,1
778,move-in orange bowl,unoccupied,1
779,move-in orange bowl,unoccupied,1
780,move-in orange bowl,unoccupied,1
781,move-in orange bowl,unoccupied,1
782,move-in orange bowl,unoccupied,1
783,move-in orange bowl,unoccupied,1
784,move-in orange bowl,unoccupied,1
785,move hand,unoccupied,N/A
786,move hand,unoccupied,N/A
787,move hand,unoccupied,N/A
788,move hand,unoccupied,N/A
789,move hand,unoccupied,N/A
790,move hand,unoccupied,N/A
791,move hand,unoccupied,N/A
792,move hand,unoccupied,N/A
793,move hand,unoccupied,N/A
794,move hand,unoccupied,N/A
795,move hand,unoccupied,N/A
796,move hand,unoccupied,N/A
797,move hand,unoccupied,N/A
798,move hand,unoccupied,N/A
799,move hand,unoccupied,N/A
800,move hand,unoccupied,N/A
801,move hand,unoccupied,N/A
802,move hand,unoccupied,N/A
803,move hand,unoccupied,N/A
804,move hand,unoccupied,N/A
805,move hand,unoccupied,N/A
806,move hand,unoccupied,N/A
807,move hand,unoccupied,N/A
808,move hand,unoccupied,N/A
809,move hand,unoccupied,N/A
810,move hand,unoccupied,N/A
811,move hand,unoccupied,N/A
812,move hand,unoccupied,N/A
813,move hand,unoccupied,N/A
814,move hand,unoccupied,N/A
815,move hand,unoccupied,N/A
816,move hand,unoccupied,N/A
817,move hand,unoccupied,N/A
818,move hand,unoccupied,N/A
819,move hand,unoccupied,N/A
820,move hand,unoccupied,N/A
821,move hand,unoccupied,N/A
822,move hand,unoccupied,N/A
823,move hand,unoccupied,N/A
824,move hand,unoccupied,N/A
825,move hand,unoccupied,N/A
826,move hand,unoccupied,N/A
827,move hand,unoccupied,N/A
828,move hand,unoccupied,N/A
829,move hand,unoccupied,N/A
830,move hand,unoccupied,N/A
831,move hand,unoccupied,N/A
832,move hand,unoccupied,N/A
833,move hand,unoccupied,N/A
834,move hand,unoccupied,N/A
835,move hand,unoccupied,N/A
836,move hand,unoccupied,N/A
837,move hand,unoccupied,N/A
838,move hand,unoccupied,N/A
839,move hand,unoccupied,N/A
840,move hand,unoccupied,N/A
841,move hand,unoccupied,N/A
842,move hand,unoccupied,N/A
843,move hand,unoccupied,N/A
844,move hand,unoccupied,N/A
845,move hand,unoccupied,N/A
846,move hand,unoccupied,N/A
847,move hand,unoccupied,N/A
848,move hand,unoccupied,N/A
849,move hand,unoccupied,N/A
